,respondent,age,education,activity_work,voted,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,ppltrst,pplfair,pplhlp,atchctr,atcherp,gender,educational_level,political_trust
1399,17867.0,40.0,14.0,1.0,1.0,3.0,7.0,7.0,4.0,4.0,5.0,8.0,6.0,7.0,5.0,8.0,3.0,Female,highly_educated,4.0
1400,17868.0,82.0,4.0,6.0,2.0,8.0,8.0,6.0,6.0,4.6,4.6,8.0,5.0,8.0,7.0,6.0,5.0,Female,lower_educated,5.800000000000001
1401,17869.0,54.0,17.0,1.0,3.0,4.0,8.0,8.0,5.0,6.0,3.0,7.0,6.0,7.0,5.0,8.0,6.0,Male,highly_educated,4.5
1402,17870.0,30.0,10.0,1.0,1.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,7.0,7.0,4.0,7.0,7.0,Male,mid_educated,5.5
1403,17871.0,71.0,10.0,6.0,2.0,3.0,6.0,8.0,1.0,1.0,4.0,6.0,3.0,7.0,4.0,7.0,5.0,Female,mid_educated,2.25
1404,17872.0,42.0,16.0,8.0,2.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,4.0,4.0,3.0,3.0,8.0,Female,highly_educated,7.25
1405,17873.0,90.0,13.0,6.0,2.0,6.0,5.0,3.0,6.0,4.0,4.4,5.8,5.0,0.0,0.0,6.0,2.0,Female,highly_educated,5.1
1406,17874.0,72.0,13.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,1.0,1.0,6.0,6.0,1.0,8.0,0.0,Male,highly_educated,2.75
1407,17875.0,52.0,17.0,3.0,1.0,8.0,9.0,9.0,6.0,6.0,7.0,8.0,7.0,7.0,5.0,8.0,7.0,Male,highly_educated,6.75
1408,17876.0,68.0,9.0,6.0,1.0,6.0,7.0,7.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,7.0,6.0,Female,mid_educated,4.75
1409,17877.0,65.0,9.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,Female,mid_educated,2.75
1410,17878.0,53.0,14.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,5.0,8.0,8.0,7.0,7.0,8.0,7.0,Male,highly_educated,6.0
1411,17879.0,49.0,15.0,1.0,1.0,5.0,6.0,7.0,4.0,6.0,3.0,4.0,7.0,7.0,6.0,2.0,2.0,Male,highly_educated,4.5
1412,17880.0,43.0,14.0,1.0,1.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,2.0,4.0,5.0,9.0,9.0,Female,highly_educated,6.0
1413,17881.0,84.0,10.0,6.0,1.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,Male,mid_educated,8.0
1414,17882.0,18.0,7.0,1.0,3.0,3.0,7.0,6.0,3.0,3.0,4.0,5.0,6.0,7.0,4.0,2.0,1.0,Male,mid_educated,3.25
1415,17883.0,48.0,4.0,5.0,1.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,9.0,7.0,10.0,8.0,Male,lower_educated,6.5
1416,17884.0,20.0,10.0,1.0,1.0,5.0,3.0,8.0,6.0,3.0,8.0,8.0,7.0,9.0,4.0,8.0,4.0,Female,mid_educated,5.5
1417,17885.0,83.0,4.0,6.0,1.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,8.0,8.0,3.0,Female,lower_educated,6.0
1418,17886.0,72.0,9.0,6.0,2.0,4.0,7.0,8.0,1.0,3.0,0.0,2.0,2.0,6.0,5.0,10.0,3.0,Male,mid_educated,2.0
1419,17887.0,50.0,16.0,4.0,3.0,7.0,7.0,9.0,7.0,8.0,6.0,3.0,1.0,1.0,1.0,8.0,3.0,Male,highly_educated,7.0
1420,17888.0,24.0,7.0,2.0,1.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,7.0,6.0,7.0,6.0,4.0,Female,mid_educated,7.5
1421,17889.0,64.0,5.0,8.0,1.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,4.0,4.0,5.0,7.0,7.0,Male,lower_educated,6.0
1422,17890.0,45.0,16.0,1.0,1.0,4.0,8.0,9.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,7.0,2.0,Male,highly_educated,6.0
1423,17891.0,89.0,16.0,6.0,1.0,2.0,8.0,7.0,2.0,2.0,4.0,6.0,7.0,7.0,9.0,8.0,8.0,Male,highly_educated,2.5
1424,17892.0,79.0,2.0,8.0,2.0,0.0,3.0,3.0,5.2,5.8,4.8,6.0,3.0,3.0,3.0,0.0,0.0,Female,lower_educated,3.95
1425,17893.0,25.0,17.0,1.0,1.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,6.0,5.0,Female,highly_educated,6.25
1426,17894.0,15.0,2.0,2.0,3.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,6.0,7.0,Male,lower_educated,7.25
1427,17895.0,52.0,17.0,1.0,1.0,6.0,8.0,9.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,Male,highly_educated,6.25
1428,17896.0,58.0,15.0,1.0,3.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,Female,highly_educated,6.0
1429,17897.0,39.0,3.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,10.0,10.0,Male,lower_educated,10.0
1430,17898.0,39.0,14.0,1.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,Female,highly_educated,2.0
1431,17899.0,69.0,10.0,6.0,1.0,6.0,7.0,7.0,5.0,6.0,5.0,7.0,8.0,8.0,7.0,10.0,6.0,Male,mid_educated,5.5
1432,17900.0,20.0,12.0,2.0,3.0,5.0,7.0,10.0,4.0,5.0,5.0,10.0,9.0,10.0,6.0,10.0,5.0,Male,highly_educated,4.75
1433,17901.0,18.0,6.0,2.0,3.0,5.0,7.0,8.0,5.0,5.0,6.0,7.0,5.0,3.0,5.0,8.0,8.0,Female,mid_educated,5.25
1434,17902.0,31.0,10.0,1.0,1.0,5.0,6.0,5.0,4.0,4.0,4.8,5.2,0.0,4.0,3.0,0.0,0.0,Female,mid_educated,4.45
1435,17903.0,62.0,4.0,1.0,1.0,7.0,7.0,8.0,7.0,7.0,5.0,6.0,7.0,6.0,7.0,8.0,6.0,Male,lower_educated,6.5
1436,17904.0,39.0,16.0,1.0,1.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,10.0,10.0,7.0,7.0,6.0,Male,highly_educated,7.0
1437,17905.0,23.0,10.0,2.0,1.0,4.0,5.0,7.0,5.0,4.0,5.0,6.0,5.0,7.0,4.0,5.0,3.0,Female,mid_educated,4.5
1438,17906.0,65.0,3.0,9.0,1.0,5.0,5.0,5.0,3.0,3.0,1.0,6.0,8.0,5.0,3.0,10.0,0.0,Female,lower_educated,3.0
1439,17907.0,68.0,4.0,6.0,1.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,Female,lower_educated,6.75
1440,17908.0,44.0,15.0,1.0,1.0,5.0,8.0,8.0,5.0,5.0,7.0,8.0,8.0,7.0,5.0,8.0,8.0,Female,highly_educated,5.5
1441,17909.0,67.0,10.0,6.0,1.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,8.0,7.0,7.0,9.0,8.0,Male,mid_educated,5.75
1442,17910.0,83.0,3.0,6.0,1.0,5.0,8.0,8.0,6.0,7.0,7.0,5.0,7.0,9.0,8.0,8.0,8.0,Male,lower_educated,6.25
1443,17911.0,63.0,6.0,5.0,1.0,1.0,8.0,8.0,2.0,1.0,3.0,5.0,2.0,8.0,2.0,8.0,2.0,Female,mid_educated,1.75
1444,17912.0,49.0,17.0,1.0,1.0,8.0,9.0,10.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,Male,highly_educated,7.5
1445,17913.0,71.0,9.0,5.0,2.0,3.0,7.0,7.0,2.0,2.0,1.0,5.0,10.0,8.0,7.0,6.0,5.0,Male,mid_educated,2.0
1446,17914.0,38.0,10.0,1.0,2.0,6.0,5.0,7.0,6.0,5.0,5.0,5.0,7.0,7.0,8.0,7.0,6.0,Female,mid_educated,5.5
1447,17915.0,27.0,15.0,1.0,1.0,8.0,9.0,6.0,6.0,6.0,7.0,7.0,8.0,4.0,3.0,3.0,8.0,Male,highly_educated,6.75
1448,17916.0,74.0,14.0,6.0,2.0,4.0,7.0,6.0,4.0,3.0,4.0,4.0,7.0,5.0,5.0,4.0,6.0,Male,highly_educated,3.75
1449,17917.0,32.0,16.0,1.0,1.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,5.0,8.0,6.0,Male,highly_educated,6.75
1450,17918.0,72.0,17.0,6.0,1.0,5.0,8.0,8.0,5.0,4.0,6.0,6.0,8.0,8.0,6.0,4.0,6.0,Male,highly_educated,5.0
1451,17919.0,63.0,4.0,4.0,1.0,0.0,1.0,6.4,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,Female,lower_educated,0.25
1452,17920.0,37.0,6.0,1.0,3.0,8.0,5.0,6.0,8.0,8.0,7.0,6.0,7.0,7.0,3.0,5.0,1.0,Female,mid_educated,7.75
1453,17921.0,30.0,17.0,1.0,2.0,5.0,7.0,7.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,Female,highly_educated,5.0
1454,17922.0,62.0,13.0,1.0,1.0,4.0,8.0,8.0,4.0,4.0,4.0,6.0,8.0,8.0,5.0,7.0,4.0,Female,highly_educated,4.0
1455,17923.0,28.0,17.0,1.0,1.0,8.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,Male,highly_educated,7.5
1456,17924.0,64.0,17.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Male,highly_educated,6.5
1457,17925.0,51.0,3.0,5.0,1.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,3.0,5.0,3.0,Male,lower_educated,3.25
1458,17926.0,51.0,17.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,9.0,7.0,8.0,7.0,Female,highly_educated,6.0
1459,17927.0,55.0,3.0,8.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,7.0,5.0,8.0,Female,lower_educated,1.75
1460,17928.0,37.0,4.0,1.0,1.0,2.0,8.0,4.0,0.0,0.0,4.8,4.2,1.0,1.0,2.0,7.0,6.0,Female,lower_educated,1.7
1461,17929.0,78.0,4.0,6.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0,Female,lower_educated,6.0
1462,17930.0,79.0,4.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,8.0,5.0,Female,lower_educated,5.0
1463,17931.0,25.0,7.0,1.0,3.0,5.0,7.0,9.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,Female,mid_educated,5.5
1464,17932.0,73.0,18.0,9.0,1.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,Female,highly_educated,7.0
1465,17933.0,39.0,17.0,1.0,1.0,6.0,7.0,5.0,5.0,5.0,7.0,8.0,7.0,7.0,5.0,9.0,8.0,Female,highly_educated,5.75
1466,17934.0,49.0,3.0,1.0,1.0,3.0,5.0,5.0,1.0,3.0,0.0,0.0,2.0,7.0,7.0,8.0,5.0,Male,lower_educated,1.75
1467,17935.0,35.0,17.0,1.0,1.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,9.0,8.0,3.0,9.0,8.0,Female,highly_educated,6.75
1468,17936.0,56.0,16.0,1.0,1.0,5.0,7.0,8.0,5.0,5.0,5.0,6.0,8.0,7.0,4.0,8.0,6.0,Male,highly_educated,5.0
1469,17937.0,25.0,17.0,3.0,1.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,Female,highly_educated,7.25
1470,17938.0,58.0,10.0,1.0,1.0,5.0,8.0,5.0,2.0,5.0,5.0,5.0,9.0,9.0,6.0,0.0,8.0,Male,mid_educated,4.25
1471,17939.0,62.0,4.0,1.0,1.0,4.0,6.0,8.0,4.0,4.0,3.0,4.0,7.0,7.0,6.0,8.0,8.0,Male,lower_educated,3.75
1472,17940.0,49.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.2,7.0,9.0,5.0,0.0,0.0,Female,mid_educated,0.5
1473,17941.0,66.0,17.0,1.0,1.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,Female,highly_educated,5.5
1474,17942.0,69.0,5.0,6.0,1.0,2.0,4.0,6.0,4.0,4.0,4.0,4.0,8.0,7.0,7.0,9.0,7.0,Male,lower_educated,3.5
1475,17943.0,59.0,4.0,8.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,9.0,8.0,Female,lower_educated,2.5
1476,17944.0,33.0,10.0,1.0,7.0,5.8,6.0,7.2,6.0,5.4,5.6,6.6,5.0,3.0,7.0,7.0,5.0,Female,mid_educated,5.700000000000001
1477,17945.0,49.0,14.0,1.0,1.0,3.0,3.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,9.0,9.0,Male,highly_educated,5.25
1478,17946.0,50.0,4.0,1.0,1.0,4.0,6.0,7.0,3.0,4.0,4.0,6.0,8.0,7.0,7.0,8.0,8.0,Male,lower_educated,3.75
1479,17947.0,64.0,16.0,6.0,1.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,Female,highly_educated,6.5
1480,17948.0,76.0,4.0,6.0,1.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,7.0,Male,lower_educated,5.25
1481,17949.0,63.0,17.0,9.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,7.0,7.0,6.0,6.0,4.0,Male,highly_educated,1.5
1482,17950.0,26.0,14.0,1.0,1.0,6.0,6.0,8.0,6.0,5.0,5.0,6.0,6.0,8.0,2.0,7.0,6.0,Female,highly_educated,5.5
1483,17951.0,79.0,3.0,6.0,2.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,9.0,3.0,Male,lower_educated,1.25
1484,17952.0,52.0,10.0,1.0,1.0,4.0,7.0,9.0,5.0,3.0,3.0,6.0,7.0,8.0,7.0,8.0,6.0,Male,mid_educated,3.75
1485,17953.0,90.0,7.0,6.0,1.0,1.0,8.0,8.0,3.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,Female,mid_educated,4.25
1486,17954.0,28.0,14.0,1.0,1.0,3.0,8.0,8.0,5.0,3.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,Male,highly_educated,3.25
1487,17955.0,42.0,14.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,Male,highly_educated,6.75
1488,17956.0,48.0,4.0,1.0,1.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,Male,lower_educated,7.75
1489,17957.0,52.0,9.0,1.0,1.0,3.0,6.0,6.0,4.0,4.0,4.6,6.2,4.0,4.0,4.0,7.0,4.0,Male,mid_educated,3.9
1490,17958.0,30.0,14.0,1.0,1.0,4.0,6.0,7.0,4.0,4.0,3.0,5.0,5.0,7.0,6.0,6.0,3.0,Male,highly_educated,3.75
1491,17959.0,24.0,9.0,1.0,1.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,4.0,5.0,5.0,5.0,7.0,Female,mid_educated,6.25
1492,17960.0,77.0,13.0,6.0,1.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,9.0,8.0,Female,highly_educated,6.25
1493,17961.0,31.0,14.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,7.0,5.6,8.0,7.0,7.0,8.0,7.0,Female,highly_educated,6.5
1494,17962.0,77.0,16.0,6.0,1.0,7.0,9.0,8.0,7.0,7.0,6.0,5.0,7.0,7.0,6.0,9.0,8.0,Male,highly_educated,6.75
1495,17963.0,21.0,4.0,1.0,1.0,4.0,8.0,4.0,2.0,6.0,6.0,5.2,7.0,7.0,2.0,0.0,3.0,Male,lower_educated,4.5
1496,17964.0,80.0,3.0,8.0,1.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,Female,lower_educated,5.75
1497,17965.0,51.0,10.0,1.0,1.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,Male,mid_educated,6.75
1498,17966.0,58.0,14.0,1.0,1.0,5.0,6.0,7.0,5.0,4.0,2.0,5.0,6.0,7.0,6.0,7.0,3.0,Male,highly_educated,4.0
1499,17967.0,48.0,17.0,1.0,1.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,Female,highly_educated,6.75
1500,17968.0,26.0,14.0,1.0,1.0,6.2,7.2,8.0,4.0,4.0,5.4,5.4,7.0,7.0,6.0,4.0,8.0,Female,highly_educated,4.9
1501,17969.0,58.0,5.0,8.0,1.0,4.0,5.0,6.0,2.0,2.0,2.6,5.6,6.0,6.0,6.0,7.0,7.0,Female,lower_educated,2.65
1502,17970.0,17.0,4.0,2.0,3.0,6.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,7.0,6.0,Female,lower_educated,6.75
1503,17971.0,32.0,16.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,8.0,8.0,6.0,9.0,7.0,Female,highly_educated,5.75
1504,17972.0,66.0,9.0,6.0,1.0,4.0,6.0,9.0,6.0,6.0,5.0,8.0,9.0,8.0,7.0,6.0,5.0,Male,mid_educated,5.25
1505,17973.0,34.0,18.0,1.0,1.0,7.0,8.0,9.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,Female,highly_educated,6.25
1506,17974.0,60.0,3.0,5.0,2.0,0.0,5.0,4.0,2.0,3.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,Male,lower_educated,1.25
1507,17975.0,60.0,14.0,1.0,1.0,7.0,8.0,7.0,6.0,6.0,5.0,7.0,7.0,8.0,6.0,4.0,3.0,Male,highly_educated,6.0
1508,17976.0,38.0,17.0,1.0,1.0,4.0,9.0,9.0,5.0,5.0,2.0,7.0,7.0,8.0,4.0,8.0,3.0,Male,highly_educated,4.0
1509,17977.0,56.0,9.0,6.0,1.0,5.0,6.0,4.0,2.0,2.0,4.0,8.0,3.0,5.0,3.0,1.0,6.0,Male,mid_educated,3.25
1510,17978.0,59.0,10.0,1.0,2.0,4.0,7.0,7.0,2.0,2.0,2.0,5.0,8.0,8.0,8.0,8.0,5.0,Female,mid_educated,2.5
1511,17979.0,58.0,13.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,1.0,7.0,7.0,8.0,5.0,9.0,7.0,Female,highly_educated,1.5
1512,17980.0,43.0,10.0,1.0,1.0,6.0,5.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,Female,mid_educated,6.25
1513,17981.0,68.0,14.0,6.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,7.0,7.0,8.0,6.0,Male,highly_educated,2.0
1514,17982.0,61.0,14.0,8.0,1.0,6.0,9.0,9.0,7.0,6.0,4.8,6.8,8.0,8.0,7.0,9.0,8.0,Female,highly_educated,5.95
1515,17983.0,51.0,2.0,9.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,8.0,9.0,9.0,Male,lower_educated,10.0
1516,17984.0,47.0,14.0,1.0,1.0,6.2,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,Female,highly_educated,5.3
1517,17985.0,54.0,9.0,8.0,1.0,6.0,5.0,6.0,4.0,4.0,5.0,5.6,7.0,7.0,8.0,7.0,4.0,Female,mid_educated,4.75
1518,17986.0,46.0,10.0,9.0,1.0,2.0,7.0,8.0,1.0,1.0,1.0,2.0,7.0,7.0,6.0,3.0,3.0,Female,mid_educated,1.25
1519,17987.0,52.0,10.0,1.0,1.0,7.0,8.0,8.0,5.0,6.0,6.0,8.0,6.0,6.0,4.0,7.0,5.0,Male,mid_educated,6.0
1520,17988.0,33.0,12.0,1.0,1.0,6.0,6.0,8.0,5.0,5.0,6.0,8.0,7.0,7.0,7.0,7.0,9.0,Male,highly_educated,5.5
1521,17989.0,22.0,15.0,2.0,1.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,5.0,7.0,5.0,8.0,4.0,Female,highly_educated,6.75
1522,17990.0,41.0,18.0,1.0,1.0,5.0,7.0,7.0,6.0,6.0,4.0,3.0,7.0,7.0,6.0,7.0,5.0,Female,highly_educated,5.25
1523,17991.0,26.0,14.0,1.0,2.0,4.0,6.0,7.0,4.0,5.0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,Male,highly_educated,4.75
1524,17992.0,65.0,16.0,1.0,1.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,9.0,8.0,Female,highly_educated,7.0
1525,17993.0,63.0,16.0,1.0,1.0,5.0,8.0,7.0,4.0,6.0,7.0,8.0,8.0,7.0,5.0,6.0,6.0,Female,highly_educated,5.5
1526,17994.0,43.0,17.0,1.0,1.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,6.0,9.0,Male,highly_educated,7.25
1527,17995.0,46.0,9.0,1.0,1.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,8.0,6.0,Male,mid_educated,3.5
1528,17996.0,40.0,6.0,1.0,1.0,7.0,7.0,10.0,6.0,6.0,4.0,4.0,5.0,5.0,3.0,8.0,2.0,Male,mid_educated,5.75
1529,17997.0,55.0,8.0,1.0,1.0,7.0,8.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,4.0,10.0,8.0,Male,mid_educated,4.75
1530,17998.0,57.0,9.0,1.0,1.0,5.0,8.0,8.0,5.0,5.0,4.0,6.0,8.0,8.0,7.0,6.0,6.0,Male,mid_educated,4.75
1531,17999.0,59.0,14.0,8.0,1.0,4.0,6.0,7.0,5.0,7.0,6.0,6.8,8.0,7.0,4.0,8.0,5.0,Female,highly_educated,5.5
1532,18000.0,24.0,15.0,2.0,1.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,6.0,Female,highly_educated,7.25
1533,18001.0,67.0,3.0,6.0,1.0,4.0,5.0,5.0,2.0,2.0,4.4,8.0,7.0,7.0,6.0,7.0,6.0,Male,lower_educated,3.1
1534,18002.0,36.0,14.0,1.0,1.0,8.0,9.0,7.0,8.0,7.0,7.0,5.0,9.0,8.0,9.0,7.0,7.0,Male,highly_educated,7.5
1535,18003.0,61.0,16.0,1.0,1.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,10.0,7.0,Female,highly_educated,6.5
1536,18004.0,52.0,10.0,1.0,1.0,5.0,5.0,6.0,4.0,4.0,3.0,6.0,5.0,6.0,6.0,5.0,4.0,Male,mid_educated,4.0
1537,18005.0,16.0,2.0,2.0,3.0,5.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,2.0,6.0,6.0,6.0,Male,lower_educated,6.75
1538,18006.0,76.0,7.0,6.0,1.0,5.0,7.0,8.0,6.0,6.0,4.0,6.0,7.0,7.0,3.0,8.0,8.0,Male,mid_educated,5.25
1539,18007.0,63.0,6.0,6.0,1.0,4.0,5.0,7.0,1.0,3.0,3.0,6.0,2.0,7.0,5.0,6.0,3.0,Male,mid_educated,2.75
1540,18008.0,65.0,13.0,1.0,1.0,6.0,9.0,8.0,6.0,6.0,5.0,6.0,8.0,8.0,8.0,9.0,8.0,Male,highly_educated,5.75
1541,18009.0,31.0,3.0,1.0,1.0,7.0,8.0,6.0,9.0,8.0,9.0,8.0,3.0,2.0,1.0,9.0,7.0,Male,lower_educated,8.25
1542,18010.0,57.0,13.0,1.0,1.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,4.0,7.0,5.0,8.0,8.0,Female,highly_educated,6.75
1543,18011.0,43.0,10.0,1.0,1.0,3.0,1.0,4.0,2.0,8.0,1.0,4.0,8.0,6.0,4.0,8.0,7.0,Male,mid_educated,3.5
1544,18012.0,31.0,9.0,1.0,1.0,5.0,7.0,8.0,3.0,3.0,7.0,7.0,5.0,7.0,6.0,8.0,7.0,Female,mid_educated,4.5
1545,18013.0,47.0,13.0,1.0,1.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,7.0,6.0,7.0,8.0,7.0,Female,highly_educated,4.75
1546,18014.0,56.0,9.0,1.0,1.0,8.0,10.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,10.0,10.0,Female,mid_educated,7.0
1547,18015.0,61.0,3.0,5.0,1.0,3.0,6.0,10.0,3.0,0.0,4.0,6.0,8.0,6.0,3.0,9.0,4.0,Female,lower_educated,2.5
1548,18016.0,18.0,4.0,2.0,3.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,7.0,8.0,9.0,6.0,7.0,Female,lower_educated,7.0
1549,18017.0,17.0,4.0,2.0,3.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,4.0,4.0,Female,lower_educated,6.25
1550,18018.0,49.0,17.0,1.0,1.0,7.0,9.0,8.0,5.0,7.0,7.0,6.0,8.0,7.0,7.0,9.0,7.0,Female,highly_educated,6.5
1551,18019.0,64.0,3.0,1.0,1.0,4.0,5.0,7.0,5.0,5.0,4.0,5.0,7.0,7.0,8.0,9.0,4.0,Male,lower_educated,4.5
1552,18020.0,47.0,6.0,1.0,2.0,5.0,6.0,6.0,5.0,5.0,3.2,4.6,6.0,8.0,7.0,8.0,7.0,Female,mid_educated,4.55
1553,18021.0,57.0,8.0,1.0,1.0,4.0,6.0,6.0,4.0,4.0,4.0,5.0,7.0,5.0,6.0,7.0,5.0,Female,mid_educated,4.0
1554,18022.0,55.0,17.0,1.0,1.0,6.0,8.0,5.0,3.0,3.0,6.0,3.0,8.0,6.0,7.0,10.0,4.0,Female,highly_educated,4.5
1555,18023.0,50.0,14.0,1.0,2.0,5.0,7.0,0.0,8.0,7.0,0.0,4.8,5.0,7.0,8.0,6.0,5.0,Female,highly_educated,5.0
1556,18024.0,44.0,10.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,7.0,5.0,7.0,6.0,8.0,Female,mid_educated,0.75
1557,18025.0,83.0,2.0,6.0,1.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,9.0,8.0,7.0,Female,lower_educated,6.0
1558,18026.0,28.0,14.0,1.0,1.0,3.0,6.0,8.0,2.0,3.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,Female,highly_educated,3.25
1559,18027.0,81.0,4.0,6.0,1.0,7.0,8.0,7.0,7.0,6.0,4.0,0.0,3.0,7.0,7.0,5.0,5.0,Female,lower_educated,6.0
1560,18028.0,85.0,4.0,6.0,1.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,6.0,6.0,Female,lower_educated,4.0
1561,18029.0,51.0,16.0,1.0,1.0,6.0,5.0,7.0,5.0,7.0,4.0,6.0,5.0,9.0,8.0,8.0,5.0,Male,highly_educated,5.5
